Datetime;Battery Level (%);5600 Pressure (Bar);5600 Temperature (°C)
2025-01-18 19:35:05.464;100;1.293;3.9
2025-01-18 19:35:05.564;100;1.294;3.9
2025-01-18 19:35:05.663;100;1.294;3.9
2025-01-18 19:35:05.764;100;1.293;3.9
2025-01-18 19:35:05.864;100;1.294;3.9
2025-01-18 19:35:05.964;100;1.294;3.9
2025-01-18 19:35:06.064;100;1.293;3.9
2025-01-18 19:35:06.164;100;1.294;3.9
2025-01-18 19:35:06.264;100;1.294;3.9
2025-01-18 19:35:06.364;100;1.293;3.9
2025-01-18 19:35:06.464;100;1.294;3.9
2025-01-18 19:35:06.564;100;1.294;3.9
2025-01-18 19:35:06.664;100;1.293;3.9
2025-01-18 19:35:06.764;100;1.294;3.9
2025-01-18 19:35:06.863;100;1.294;3.9
2025-01-18 19:35:06.964;100;1.293;3.9
2025-01-18 19:35:07.064;100;1.294;3.9
2025-01-18 19:35:07.163;100;1.294;3.9
2025-01-18 19:35:07.264;100;1.293;3.9
